a,b,c
56.000000,96.000000,7
55.000000,99.000000,7
58.000000,80.000000,7
58.000000,82.000000,7
61.000000,79.000000,7
53.000000,95.000000,7
61.000000,95.000000,7
55.000000,97.000000,7
60.000000,79.000000,7
63.000000,95.000000,7
57.000000,83.000000,7
51.000000,98.000000,7
49.000000,98.000000,7
65.000000,77.000000,7
62.000000,96.000000,7
61.000000,96.000000,7
61.000000,80.000000,7
59.000000,98.000000,7
64.000000,93.000000,7
54.000000,84.000000,7
51.000000,98.000000,7
61.000000,93.000000,7
47.000000,97.000000,7
59.000000,98.000000,7
59.000000,80.000000,7
56.000000,98.000000,7
55.000000,98.000000,7
57.000000,95.000000,7
63.000000,77.000000,7
62.000000,80.000000,7
55.000000,83.000000,7
50.000000,97.000000,7
55.000000,97.000000,7
58.000000,95.000000,7
51.000000,99.000000,7
56.000000,96.000000,7
61.000000,93.000000,7
57.000000,81.000000,7
42.000000,99.000000,7
64.000000,79.000000,7
42.000000,99.000000,7
57.000000,80.000000,7
59.000000,82.000000,7
53.000000,84.000000,7
54.000000,97.000000,7
56.000000,99.000000,7
51.000000,98.000000,7
59.000000,79.000000,7
62.000000,75.000000,7
53.000000,95.000000,7
55.000000,84.000000,7
40.000000,99.000000,7
59.000000,99.000000,7
55.000000,99.000000,7
62.000000,77.000000,7
44.000000,98.000000,7
51.000000,86.000000,7
54.000000,97.000000,7
64.000000,73.000000,7
44.000000,98.000000,7
61.000000,98.000000,7
64.000000,76.000000,7
67.000000,77.000000,7
63.000000,74.000000,7
55.000000,97.000000,7
40.000000,99.000000,7
53.000000,84.000000,7
59.000000,96.000000,7
65.000000,75.000000,7
49.000000,98.000000,7
61.000000,98.000000,7
61.000000,96.000000,7
58.000000,96.000000,7
61.000000,79.000000,7
56.000000,97.000000,7
57.000000,96.000000,7
63.000000,78.000000,7
53.000000,96.000000,7
59.000000,77.000000,7
57.000000,80.000000,7
52.000000,97.000000,7
59.000000,99.000000,7
52.000000,86.000000,7
62.000000,96.000000,7
50.000000,96.000000,7
54.000000,97.000000,7
63.000000,77.000000,7
52.000000,86.000000,7
55.000000,99.000000,7
61.000000,78.000000,7
61.000000,94.000000,7
58.000000,80.000000,7
60.000000,77.000000,7
61.000000,78.000000,7
57.000000,94.000000,7
59.000000,82.000000,7
65.000000,77.000000,7
60.000000,80.000000,7
61.000000,76.000000,7
49.000000,99.000000,7
61.000000,76.000000,7
60.000000,98.000000,7
51.000000,96.000000,7
47.000000,98.000000,7
62.000000,80.000000,7
64.000000,73.000000,7
56.000000,98.000000,7
55.000000,84.000000,7
65.000000,75.000000,7
57.000000,97.000000,7
61.000000,97.000000,7
43.000000,98.000000,7
63.000000,74.000000,7
64.000000,78.000000,7
62.000000,76.000000,7
63.000000,77.000000,7
54.000000,85.000000,7
61.000000,75.000000,7
58.000000,81.000000,7
59.000000,78.000000,7
51.000000,86.000000,7
53.000000,85.000000,7
64.000000,75.000000,7
58.000000,82.000000,7
54.000000,83.000000,7
60.000000,79.000000,7
56.000000,98.000000,7
47.000000,97.000000,7
49.000000,98.000000,7
50.000000,98.000000,7
54.000000,99.000000,7
55.000000,82.000000,7
57.000000,82.000000,7
49.000000,98.000000,7
59.000000,96.000000,7
53.000000,84.000000,7
54.000000,95.000000,7
54.000000,97.000000,7
47.000000,97.000000,7
65.000000,92.000000,7
45.000000,99.000000,7
57.000000,81.000000,7
64.000000,79.000000,7
65.000000,76.000000,7
48.000000,99.000000,7
65.000000,92.000000,7
56.000000,99.000000,7
60.000000,95.000000,7
54.000000,98.000000,7
53.000000,95.000000,7
55.000000,98.000000,7
51.000000,98.000000,7
63.000000,80.000000,7
49.000000,99.000000,7
66.000000,74.000000,7
65.000000,77.000000,7
60.000000,98.000000,7
62.000000,94.000000,7
65.000000,78.000000,7
59.000000,99.000000,7
65.000000,73.000000,7
62.000000,77.000000,7
64.000000,74.000000,7
53.000000,98.000000,7
61.000000,81.000000,7
57.000000,99.000000,7
56.000000,83.000000,7
63.000000,76.000000,7
60.000000,97.000000,7
43.000000,98.000000,7
57.000000,96.000000,7
63.000000,73.000000,7
57.000000,99.000000,7
54.000000,95.000000,7
62.000000,93.000000,7
57.000000,98.000000,7
54.000000,95.000000,7
52.000000,98.000000,7
62.000000,97.000000,7
49.000000,97.000000,7
62.000000,78.000000,7
66.000000,78.000000,7
60.000000,99.000000,7
57.000000,95.000000,7
65.000000,73.000000,7
45.000000,98.000000,7
46.000000,97.000000,7
56.000000,82.000000,7
57.000000,98.000000,7
61.000000,78.000000,7
61.000000,75.000000,7
62.000000,79.000000,7
52.000000,96.000000,7
59.000000,96.000000,7
54.000000,83.000000,7
54.000000,96.000000,7
54.000000,83.000000,7
61.000000,95.000000,7
55.000000,83.000000,7
60.000000,95.000000,7
59.000000,96.000000,7
53.000000,84.000000,7
50.000000,96.000000,7
47.000000,98.000000,7
67.000000,77.000000,7
57.000000,99.000000,7
61.000000,93.000000,7
62.000000,76.000000,7
57.000000,83.000000,7
52.000000,97.000000,7
57.000000,96.000000,7
66.000000,74.000000,7
45.000000,99.000000,7
58.000000,80.000000,7
48.000000,97.000000,7
52.000000,98.000000,7
61.000000,94.000000,7
41.000000,98.000000,7
61.000000,78.000000,7
54.000000,98.000000,7
61.000000,76.000000,7
63.000000,94.000000,7
59.000000,99.000000,7
53.000000,85.000000,7
60.000000,99.000000,7
47.000000,98.000000,7
51.000000,97.000000,7
60.000000,81.000000,7
47.000000,99.000000,7
53.000000,85.000000,7
56.000000,97.000000,7
48.000000,97.000000,7
52.000000,97.000000,7
50.000000,87.000000,7
56.000000,95.000000,7
57.000000,99.000000,7
64.000000,93.000000,7
57.000000,95.000000,7
46.000000,97.000000,7
54.000000,95.000000,7
64.000000,77.000000,7
53.000000,85.000000,7
61.000000,94.000000,7
53.000000,97.000000,7
65.000000,77.000000,7
65.000000,77.000000,7
61.000000,81.000000,7
61.000000,77.000000,7
62.000000,74.000000,7
60.000000,77.000000,7
60.000000,76.000000,7
45.000000,99.000000,7
66.000000,78.000000,7
59.000000,94.000000,7
63.000000,79.000000,7
66.000000,76.000000,7
56.000000,82.000000,7
51.000000,97.000000,7
49.000000,99.000000,7
63.000000,79.000000,7
48.000000,97.000000,7
62.000000,76.000000,7
56.000000,81.000000,7
62.000000,76.000000,7
54.000000,97.000000,7
65.000000,78.000000,7
53.000000,97.000000,7
67.000000,76.000000,7
62.000000,79.000000,7
54.000000,83.000000,7
62.000000,96.000000,7
60.000000,77.000000,7
64.000000,94.000000,7
66.000000,76.000000,7
57.000000,95.000000,7
56.000000,95.000000,7
54.000000,85.000000,7
60.000000,98.000000,7
55.000000,83.000000,7
53.000000,96.000000,7
51.000000,98.000000,7
51.000000,96.000000,7
54.000000,84.000000,7
63.000000,94.000000,7
53.000000,99.000000,7
59.000000,97.000000,7
60.000000,94.000000,7
58.000000,99.000000,7
58.000000,97.000000,7
63.000000,94.000000,7
63.000000,77.000000,7
62.000000,75.000000,7
66.000000,74.000000,7
64.000000,76.000000,7
56.000000,98.000000,7
58.000000,95.000000,7
62.000000,78.000000,7
64.000000,77.000000,7
41.000000,98.000000,7
52.000000,85.000000,7
49.000000,96.000000,7
58.000000,79.000000,7
60.000000,81.000000,7
52.000000,85.000000,7
49.000000,99.000000,7
55.000000,99.000000,7
54.000000,99.000000,7
59.000000,95.000000,7
57.000000,94.000000,7
44.000000,99.000000,7
61.000000,76.000000,7
65.000000,92.000000,7
50.000000,98.000000,7
43.000000,99.000000,7
45.000000,98.000000,7
54.000000,83.000000,7
45.000000,99.000000,7
42.000000,99.000000,7
56.000000,97.000000,7
57.000000,99.000000,7
55.000000,96.000000,7
53.000000,96.000000,7
66.000000,74.000000,7
58.000000,94.000000,7
60.000000,77.000000,7
62.000000,78.000000,7
60.000000,98.000000,7
57.000000,95.000000,7
64.000000,75.000000,7
61.000000,93.000000,7
55.000000,99.000000,7
50.000000,87.000000,7
46.000000,98.000000,7
56.000000,81.000000,7
64.000000,78.000000,7
54.000000,95.000000,7
56.000000,83.000000,7
56.000000,81.000000,7
63.000000,75.000000,7
50.000000,98.000000,7
61.000000,94.000000,7
57.000000,99.000000,7
59.000000,81.000000,7
55.000000,99.000000,7
53.000000,95.000000,7
53.000000,98.000000,7
60.000000,77.000000,7
57.000000,94.000000,7
43.000000,99.000000,7
54.000000,96.000000,7
42.000000,98.000000,7
58.000000,99.000000,7
64.000000,74.000000,7
63.000000,74.000000,7
50.000000,97.000000,7
59.000000,78.000000,7
49.000000,98.000000,7
64.000000,94.000000,7
59.000000,94.000000,7
58.000000,99.000000,7
47.000000,97.000000,7
55.000000,84.000000,7
58.000000,94.000000,7
62.000000,97.000000,7
61.000000,97.000000,7
66.000000,78.000000,7
56.000000,83.000000,7
57.000000,98.000000,7
60.000000,98.000000,7
42.000000,98.000000,7
42.000000,99.000000,7
63.000000,80.000000,7
63.000000,80.000000,7
54.000000,96.000000,7
58.000000,94.000000,7
46.000000,98.000000,7
57.000000,83.000000,7
47.000000,98.000000,7
43.000000,99.000000,7
49.000000,98.000000,7
65.000000,77.000000,7
66.000000,76.000000,7
64.000000,76.000000,7
60.000000,97.000000,7
54.000000,82.000000,7
54.000000,81.000000,7
62.000000,99.000000,7
60.000000,73.000000,7
51.000000,83.000000,7
54.000000,82.000000,7
56.000000,78.000000,7
54.000000,82.000000,7
39.000000,99.000000,7
46.000000,90.000000,7
53.000000,80.000000,7
41.000000,95.000000,7
44.000000,93.000000,7
64.000000,97.000000,7
56.000000,80.000000,7
43.000000,93.000000,7
54.000000,81.000000,7
51.000000,84.000000,7
63.000000,96.000000,7
64.000000,71.000000,7
51.000000,83.000000,7
45.000000,89.000000,7
59.000000,75.000000,7
47.000000,88.000000,7
64.000000,97.000000,7
56.000000,80.000000,7
61.000000,71.000000,7
49.000000,87.000000,7
62.000000,98.000000,7
65.000000,94.000000,7
51.000000,83.000000,7
59.000000,75.000000,7
50.000000,85.000000,7
55.000000,78.000000,7
41.000000,96.000000,7
45.000000,90.000000,7
61.000000,72.000000,7
64.000000,97.000000,7
64.000000,97.000000,7
53.000000,82.000000,7
52.000000,83.000000,7
39.000000,96.000000,7
39.000000,97.000000,7
55.000000,81.000000,7
55.000000,78.000000,7
50.000000,85.000000,7
42.000000,95.000000,7
42.000000,95.000000,7
48.000000,86.000000,7
51.000000,84.000000,7
58.000000,77.000000,7
48.000000,87.000000,7
60.000000,73.000000,7
45.000000,91.000000,7
63.000000,72.000000,7
52.000000,82.000000,7
64.000000,98.000000,7
42.000000,94.000000,7
49.000000,86.000000,7
62.000000,73.000000,7
40.000000,98.000000,7
46.000000,89.000000,7
52.000000,84.000000,7
53.000000,81.000000,7
54.000000,81.000000,7
40.000000,98.000000,7
62.000000,70.000000,7
43.000000,94.000000,7
47.000000,88.000000,7
43.000000,93.000000,7
61.000000,99.000000,7
56.000000,80.000000,7
58.000000,77.000000,7
58.000000,75.000000,7
45.000000,91.000000,7
64.000000,97.000000,7
42.000000,94.000000,7
59.000000,76.000000,7
40.000000,96.000000,7
44.000000,93.000000,7
47.000000,89.000000,7
57.000000,75.000000,7
52.000000,81.000000,7
60.000000,74.000000,7
58.000000,75.000000,7
50.000000,84.000000,7
64.000000,95.000000,7
43.000000,92.000000,7
64.000000,71.000000,7
57.000000,78.000000,7
56.000000,80.000000,7
61.000000,74.000000,7
63.000000,99.000000,7
62.000000,72.000000,7
45.000000,89.000000,7
52.000000,83.000000,7
64.000000,99.000000,7
53.000000,82.000000,7
43.000000,94.000000,7
64.000000,98.000000,7
63.000000,98.000000,7
64.000000,97.000000,7
54.000000,79.000000,7
51.000000,83.000000,7
61.000000,73.000000,7
39.000000,99.000000,7
59.000000,76.000000,7
62.000000,71.000000,7
56.000000,79.000000,7
62.000000,70.000000,7
51.000000,84.000000,7
55.000000,78.000000,7
56.000000,79.000000,7
54.000000,79.000000,7
58.000000,75.000000,7
54.000000,81.000000,7
64.000000,97.000000,7
46.000000,88.000000,7
60.000000,74.000000,7
48.000000,87.000000,7
55.000000,78.000000,7
63.000000,97.000000,7
51.000000,85.000000,7
57.000000,79.000000,7
51.000000,84.000000,7
44.000000,93.000000,7
43.000000,92.000000,7
46.000000,91.000000,7
57.000000,77.000000,7
57.000000,77.000000,7
47.000000,89.000000,7
60.000000,72.000000,7
57.000000,75.000000,7
57.000000,79.000000,7
42.000000,95.000000,7
49.000000,85.000000,7
49.000000,86.000000,7
40.000000,98.000000,7
59.000000,76.000000,7
58.000000,76.000000,7
40.000000,96.000000,7
62.000000,70.000000,7
59.000000,75.000000,7
57.000000,79.000000,7
56.000000,78.000000,7
51.000000,85.000000,7
51.000000,83.000000,7
48.000000,89.000000,7
59.000000,73.000000,7
60.000000,72.000000,7
57.000000,77.000000,7
39.000000,97.000000,7
39.000000,98.000000,7
53.000000,81.000000,7
40.000000,98.000000,7
64.000000,96.000000,7
62.000000,98.000000,7
58.000000,76.000000,7
57.000000,77.000000,7
55.000000,80.000000,7
43.000000,92.000000,7
59.000000,76.000000,7
50.000000,84.000000,7
63.000000,99.000000,7
59.000000,75.000000,7
47.000000,90.000000,7
57.000000,76.000000,7
51.000000,84.000000,7
53.000000,83.000000,7
44.000000,91.000000,7
62.000000,70.000000,7
61.000000,74.000000,7
48.000000,87.000000,7
40.000000,98.000000,7
61.000000,74.000000,7
61.000000,73.000000,7
49.000000,85.000000,7
64.000000,71.000000,7
62.000000,99.000000,7
64.000000,99.000000,7
51.000000,84.000000,7
62.000000,71.000000,7
64.000000,96.000000,7
54.000000,81.000000,7
54.000000,81.000000,7
54.000000,81.000000,7
39.000000,97.000000,7
55.000000,78.000000,7
39.000000,96.000000,7
64.000000,96.000000,7
62.000000,71.000000,7
64.000000,95.000000,7
63.000000,96.000000,7
55.000000,79.000000,7
45.000000,91.000000,7
47.000000,87.000000,7
56.000000,79.000000,7
47.000000,87.000000,7
40.000000,96.000000,7
60.000000,74.000000,7
55.000000,80.000000,7
49.000000,86.000000,7
52.000000,82.000000,7
46.000000,89.000000,7
63.000000,99.000000,7
60.000000,73.000000,7
46.000000,89.000000,7
54.000000,82.000000,7
39.000000,96.000000,7
60.000000,72.000000,7
61.000000,73.000000,7
39.000000,99.000000,7
40.000000,96.000000,7
64.000000,96.000000,7
40.000000,96.000000,7
60.000000,72.000000,7
48.000000,87.000000,7
51.000000,84.000000,7
42.000000,95.000000,7
52.000000,81.000000,7
62.000000,99.000000,7
55.000000,80.000000,7
45.000000,91.000000,7
64.000000,98.000000,7
63.000000,70.000000,7
52.000000,84.000000,7
60.000000,75.000000,7
39.000000,97.000000,7
62.000000,72.000000,7
55.000000,80.000000,7
56.000000,78.000000,7
45.000000,91.000000,7
57.000000,77.000000,7
60.000000,74.000000,7
60.000000,73.000000,7
61.000000,71.000000,7
50.000000,86.000000,7
41.000000,96.000000,7
62.000000,71.000000,7
64.000000,99.000000,7
53.000000,80.000000,7
48.000000,86.000000,7
40.000000,95.000000,7
48.000000,87.000000,7
63.000000,72.000000,7
56.000000,77.000000,7
56.000000,77.000000,7
60.000000,75.000000,7
61.000000,99.000000,7
47.000000,87.000000,7
62.000000,70.000000,7
64.000000,71.000000,7
46.000000,90.000000,7
40.000000,96.000000,7
41.000000,95.000000,7
63.000000,71.000000,7
52.000000,83.000000,7
62.000000,70.000000,7
53.000000,82.000000,7
53.000000,82.000000,7
46.000000,89.000000,7
64.000000,98.000000,7
64.000000,98.000000,7
50.000000,84.000000,7
53.000000,80.000000,7
61.000000,99.000000,7
65.000000,94.000000,7
39.000000,96.000000,7
59.000000,73.000000,7
43.000000,92.000000,7
53.000000,81.000000,7
50.000000,86.000000,7
63.000000,96.000000,7
40.000000,96.000000,7
51.000000,84.000000,7
50.000000,84.000000,7
43.000000,94.000000,7
50.000000,85.000000,7
64.000000,71.000000,7
63.000000,99.000000,7
44.000000,93.000000,7
52.000000,82.000000,7
57.000000,78.000000,7
60.000000,72.000000,7
63.000000,71.000000,7
44.000000,93.000000,7
55.000000,80.000000,7
39.000000,98.000000,7
46.000000,91.000000,7
50.000000,85.000000,7
48.000000,88.000000,7
44.000000,92.000000,7
51.000000,82.000000,7
57.000000,79.000000,7
42.000000,94.000000,7
62.000000,70.000000,7
50.000000,85.000000,7
46.000000,90.000000,7
61.000000,72.000000,7
58.000000,74.000000,7
42.000000,93.000000,7
63.000000,70.000000,7
62.000000,71.000000,7
46.000000,91.000000,7
46.000000,89.000000,7
48.000000,89.000000,7
54.000000,81.000000,7
56.000000,78.000000,7
60.000000,73.000000,7
53.000000,82.000000,7
43.000000,94.000000,7
56.000000,80.000000,7
63.000000,70.000000,7
48.000000,87.000000,7
62.000000,72.000000,7
59.000000,74.000000,7
44.000000,91.000000,7
57.000000,75.000000,7
50.000000,85.000000,7
52.000000,81.000000,7
40.000000,97.000000,7
39.000000,96.000000,7
44.000000,93.000000,7
55.000000,80.000000,7
61.000000,99.000000,7
63.000000,99.000000,7
39.000000,96.000000,7
65.000000,94.000000,7
46.000000,88.000000,7
39.000000,96.000000,7
40.000000,98.000000,7
42.000000,94.000000,7
45.000000,89.000000,7
39.000000,97.000000,7
55.000000,78.000000,7
51.000000,82.000000,7
54.000000,82.000000,7
53.000000,80.000000,7
58.000000,75.000000,7
48.000000,87.000000,7
53.000000,81.000000,7
47.000000,88.000000,7
42.000000,94.000000,7
40.000000,95.000000,7
61.000000,72.000000,7
62.000000,73.000000,7
56.000000,78.000000,7
46.000000,90.000000,7
47.000000,88.000000,7
61.000000,99.000000,7
60.000000,75.000000,7
39.000000,99.000000,7
59.000000,76.000000,7
63.000000,70.000000,7
57.000000,75.000000,7
51.000000,83.000000,7
45.000000,91.000000,7
63.000000,70.000000,7
57.000000,79.000000,7
41.000000,96.000000,7
43.000000,94.000000,7
44.000000,91.000000,7
47.000000,88.000000,7
51.000000,83.000000,7
55.000000,81.000000,7
49.000000,86.000000,7
58.000000,75.000000,7
50.000000,84.000000,7
55.000000,78.000000,7
45.000000,89.000000,7
45.000000,92.000000,7
57.000000,78.000000,7
61.000000,99.000000,7
52.000000,84.000000,7
45.000000,89.000000,7
64.000000,95.000000,7
55.000000,81.000000,7
63.000000,96.000000,7
46.000000,91.000000,7
44.000000,93.000000,7
57.000000,75.000000,7
46.000000,88.000000,7
44.000000,91.000000,7
53.000000,81.000000,7
48.000000,89.000000,7
48.000000,86.000000,7
62.000000,99.000000,7
55.000000,79.000000,7
47.000000,89.000000,7
47.000000,88.000000,7
61.000000,74.000000,7
59.000000,74.000000,7
56.000000,77.000000,7
49.000000,85.000000,7
39.000000,98.000000,7
41.000000,94.000000,7
61.000000,73.000000,7
62.000000,73.000000,7
53.000000,82.000000,7
54.000000,82.000000,7
48.000000,87.000000,7
46.000000,88.000000,7
46.000000,90.000000,7
53.000000,82.000000,7
63.000000,99.000000,7
46.000000,89.000000,7
45.000000,90.000000,7
45.000000,92.000000,7
57.000000,78.000000,7
48.000000,89.000000,7
64.000000,71.000000,7
64.000000,97.000000,7
56.000000,77.000000,7
49.000000,86.000000,7
40.000000,97.000000,7
45.000000,91.000000,7
60.000000,75.000000,7
41.000000,95.000000,7
55.000000,80.000000,7
64.000000,98.000000,7
52.000000,82.000000,7
62.000000,72.000000,7
47.000000,87.000000,7
40.000000,95.000000,7
39.000000,98.000000,7
62.000000,72.000000,7
47.000000,89.000000,7
64.000000,95.000000,7
52.000000,82.000000,7
53.000000,82.000000,7
63.000000,97.000000,7
65.000000,94.000000,7
61.000000,74.000000,7
54.000000,82.000000,7
55.000000,79.000000,7
57.000000,75.000000,7
49.000000,87.000000,7
64.000000,95.000000,7
57.000000,78.000000,7
56.000000,78.000000,7
53.000000,82.000000,7
59.000000,73.000000,7
55.000000,79.000000,7
50.000000,84.000000,7
60.000000,73.000000,7
42.000000,94.000000,7
41.000000,96.000000,7
59.000000,74.000000,7
64.000000,97.000000,7
49.000000,87.000000,7
55.000000,78.000000,7
57.000000,77.000000,7
48.000000,89.000000,7
63.000000,70.000000,7
43.000000,94.000000,7
42.000000,95.000000,7
59.000000,75.000000,7
52.000000,83.000000,7
52.000000,82.000000,7
59.000000,73.000000,7
44.000000,92.000000,7
40.000000,96.000000,7
62.000000,71.000000,7
43.000000,92.000000,7
52.000000,81.000000,7
65.000000,94.000000,7
55.000000,81.000000,7
44.000000,92.000000,7
52.000000,81.000000,7
50.000000,85.000000,7
57.000000,77.000000,7
40.000000,98.000000,7
63.000000,71.000000,7
52.000000,81.000000,7
47.000000,87.000000,7
39.000000,99.000000,7
62.000000,98.000000,7
45.000000,89.000000,7
53.000000,83.000000,7
64.000000,97.000000,7
64.000000,96.000000,7
41.000000,95.000000,7
62.000000,98.000000,7
45.000000,92.000000,7
39.000000,99.000000,7
48.000000,86.000000,7
58.000000,77.000000,7
63.000000,98.000000,7
53.000000,80.000000,7
63.000000,99.000000,7
55.000000,80.000000,7
59.000000,76.000000,7
56.000000,80.000000,7
58.000000,74.000000,7
53.000000,80.000000,7
52.000000,83.000000,7
61.000000,74.000000,7
51.000000,83.000000,7
42.000000,94.000000,7
52.000000,84.000000,7
61.000000,72.000000,7
59.000000,76.000000,7
55.000000,80.000000,7
64.000000,98.000000,7
50.000000,85.000000,7
56.000000,79.000000,7
40.000000,97.000000,7
60.000000,72.000000,7
50.000000,84.000000,7
64.000000,96.000000,7
46.000000,91.000000,7
63.000000,97.000000,7
60.000000,74.000000,7
63.000000,72.000000,7
53.000000,83.000000,7
40.000000,97.000000,7
52.000000,83.000000,7
50.000000,84.000000,7
49.000000,85.000000,7
61.000000,73.000000,7
55.000000,79.000000,7
64.000000,71.000000,7
64.000000,98.000000,7
51.000000,85.000000,7
52.000000,81.000000,7
43.000000,92.000000,7
58.000000,75.000000,7
53.000000,81.000000,7
55.000000,80.000000,7
55.000000,80.000000,7
62.000000,73.000000,7
47.000000,90.000000,7
57.000000,78.000000,7
61.000000,73.000000,7
57.000000,77.000000,7
59.000000,73.000000,7
52.000000,82.000000,7
62.000000,70.000000,7
39.000000,98.000000,7
39.000000,98.000000,7
49.000000,85.000000,7
56.000000,78.000000,7
41.000000,95.000000,7
62.000000,73.000000,7
55.000000,78.000000,7
61.000000,71.000000,7
38.000000,94.000000,7
48.000000,84.000000,7
59.000000,72.000000,7
46.000000,85.000000,7
39.000000,94.000000,7
54.000000,77.000000,7
50.000000,82.000000,7
39.000000,92.000000,7
58.000000,73.000000,7
43.000000,88.000000,7
38.000000,97.000000,7
53.000000,78.000000,7
57.000000,74.000000,7
54.000000,78.000000,7
60.000000,71.000000,7
52.000000,80.000000,7
40.000000,91.000000,7
40.000000,94.000000,7
38.000000,97.000000,7
50.000000,82.000000,7
62.000000,69.000000,7
56.000000,75.000000,7
60.000000,71.000000,7
49.000000,83.000000,7
45.000000,87.000000,7
39.000000,93.000000,7
43.000000,89.000000,7
59.000000,72.000000,7
44.000000,89.000000,7
39.000000,92.000000,7
52.000000,80.000000,7
50.000000,81.000000,7
38.000000,98.000000,7
54.000000,78.000000,7
47.000000,86.000000,7
48.000000,83.000000,7
48.000000,83.000000,7
52.000000,79.000000,7
60.000000,71.000000,7
42.000000,92.000000,7
38.000000,95.000000,7
47.000000,85.000000,7
52.000000,79.000000,7
61.000000,70.000000,7
43.000000,90.000000,7
50.000000,82.000000,7
46.000000,85.000000,7
43.000000,88.000000,7
41.000000,91.000000,7
38.000000,95.000000,7
38.000000,94.000000,7
51.000000,81.000000,7
55.000000,77.000000,7
42.000000,89.000000,7
39.000000,92.000000,7
48.000000,83.000000,7
43.000000,91.000000,7
38.000000,99.000000,7
43.000000,88.000000,7
43.000000,90.000000,7
49.000000,82.000000,7
48.000000,83.000000,7
52.000000,79.000000,7
53.000000,78.000000,7
52.000000,79.000000,7
39.000000,95.000000,7
50.000000,83.000000,7
38.000000,93.000000,7
51.000000,81.000000,7
43.000000,91.000000,7
38.000000,97.000000,7
42.000000,89.000000,7
40.000000,92.000000,7
43.000000,91.000000,7
45.000000,87.000000,7
39.000000,92.000000,7
45.000000,88.000000,7
57.000000,74.000000,7
55.000000,76.000000,7
60.000000,71.000000,7
38.000000,95.000000,7
42.000000,91.000000,7
58.000000,73.000000,7
45.000000,88.000000,7
45.000000,88.000000,7
54.000000,77.000000,7
40.000000,91.000000,7
40.000000,92.000000,7
38.000000,94.000000,7
44.000000,88.000000,7
60.000000,71.000000,7
42.000000,91.000000,7
42.000000,90.000000,7
40.000000,93.000000,7
56.000000,75.000000,7
52.000000,80.000000,7
44.000000,87.000000,7
52.000000,80.000000,7
45.000000,88.000000,7
48.000000,85.000000,7
39.000000,92.000000,7
56.000000,76.000000,7
38.000000,98.000000,7
50.000000,83.000000,7
38.000000,96.000000,7
39.000000,93.000000,7
47.000000,84.000000,7
45.000000,87.000000,7
40.000000,91.000000,7
42.000000,90.000000,7
50.000000,82.000000,7
43.000000,89.000000,7
52.000000,79.000000,7
50.000000,83.000000,7
41.000000,93.000000,7
59.000000,72.000000,7
43.000000,89.000000,7
39.000000,94.000000,7
53.000000,79.000000,7
40.000000,93.000000,7
42.000000,91.000000,7
58.000000,73.000000,7
48.000000,84.000000,7
38.000000,98.000000,7
52.000000,80.000000,7
42.000000,91.000000,7
61.000000,70.000000,7
43.000000,90.000000,7
38.000000,97.000000,7
38.000000,97.000000,7
58.000000,73.000000,7
38.000000,96.000000,7
40.000000,94.000000,7
40.000000,93.000000,7
38.000000,97.000000,7
40.000000,93.000000,7
43.000000,88.000000,7
43.000000,91.000000,7
38.000000,98.000000,7
54.000000,77.000000,7
56.000000,75.000000,7
43.000000,91.000000,7
40.000000,92.000000,7
55.000000,76.000000,7
50.000000,82.000000,7
38.000000,96.000000,7
44.000000,89.000000,7
42.000000,92.000000,7
56.000000,75.000000,7
45.000000,87.000000,7
39.000000,94.000000,7
44.000000,88.000000,7
38.000000,94.000000,7
59.000000,72.000000,7
54.000000,78.000000,7
42.000000,91.000000,7
42.000000,89.000000,7
50.000000,82.000000,7
43.000000,90.000000,7
46.000000,86.000000,7
43.000000,88.000000,7
56.000000,75.000000,7
47.000000,85.000000,7
46.000000,86.000000,7
41.000000,92.000000,7
41.000000,92.000000,7
39.000000,93.000000,7
43.000000,89.000000,7
38.000000,93.000000,7
38.000000,95.000000,7
42.000000,92.000000,7
38.000000,97.000000,7
43.000000,89.000000,7
56.000000,76.000000,7
41.000000,93.000000,7
47.000000,86.000000,7
38.000000,97.000000,7
40.000000,92.000000,7
54.000000,77.000000,7
52.000000,79.000000,7
56.000000,75.000000,7
43.000000,90.000000,7
43.000000,91.000000,7
40.000000,92.000000,7
54.000000,78.000000,7
45.000000,86.000000,7
41.000000,92.000000,7
56.000000,76.000000,7
42.000000,92.000000,7
42.000000,92.000000,7
40.000000,93.000000,7
42.000000,91.000000,7
58.000000,73.000000,7
60.000000,71.000000,7
43.000000,91.000000,7
46.000000,86.000000,7
55.000000,76.000000,7
52.000000,80.000000,7
59.000000,72.000000,7
54.000000,77.000000,7
43.000000,89.000000,7
47.000000,86.000000,7
44.000000,87.000000,7
41.000000,90.000000,7
47.000000,84.000000,7
54.000000,77.000000,7
42.000000,92.000000,7
38.000000,95.000000,7
41.000000,92.000000,7
49.000000,83.000000,7
38.000000,97.000000,7
53.000000,79.000000,7
49.000000,84.000000,7
40.000000,94.000000,7
45.000000,87.000000,7
41.000000,93.000000,7
38.000000,94.000000,7
46.000000,85.000000,7
54.000000,78.000000,7
46.000000,86.000000,7
39.000000,95.000000,7
45.000000,86.000000,7
44.000000,89.000000,7
45.000000,87.000000,7
54.000000,78.000000,7
39.000000,93.000000,7
38.000000,93.000000,7
46.000000,86.000000,7
52.000000,79.000000,7
44.000000,88.000000,7
40.000000,91.000000,7
44.000000,87.000000,7
42.000000,92.000000,7
38.000000,94.000000,7
38.000000,99.000000,7
47.000000,85.000000,7
